,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
13,10.525800132751465,3.356940185049572,0.03845548629760742,0.0016268978209806944,"(100, 100, 100)",156,"{'NN__hidden_layer_sizes': (100, 100, 100), 'rp__n_components': 156}",0.9181636726546906,0.9170829170829171,0.9315,0.9124124124124124,0.9203406813627254,0.9199,0.0063517945497393305,9,0.9934967483741871,0.9732433108277069,0.994625,0.9785053736565859,0.9705147426286856,0.982077035097433,0.010122641271661872
14,14.436916399002076,2.0979532531606284,0.04194145202636719,0.0012582922497800988,"(100, 100, 100)",196,"{'NN__hidden_layer_sizes': (100, 100, 100), 'rp__n_components': 196}",0.9216566866267465,0.9225774225774226,0.931,0.908908908908909,0.9303607214428857,0.9229,0.007979586443655791,4,0.9937468734367184,0.9929982495623906,0.992375,0.9902524368907774,0.9921289355322339,0.9923002990844241,0.0011669102351410008
15,15.981711149215698,1.1840479336867205,0.0304354190826416,0.0008447426922069932,"(100, 100, 100, 100)",36,"{'NN__hidden_layer_sizes': (100, 100, 100, 100), 'rp__n_components': 36}",0.8468063872255489,0.8676323676323676,0.855,0.8508508508508509,0.8632264529058116,0.8567,0.007710943537200458,24,0.9797398699349675,0.9716179044761191,0.9765,0.9750062484378905,0.9677661169415293,0.9741260279581013,0.004114970343260514
16,14.647425270080566,3.6770312136912873,0.03838911056518555,0.0023238845299814394,"(100, 100, 100, 100)",76,"{'NN__hidden_layer_sizes': (100, 100, 100, 100), 'rp__n_components': 76}",0.8967065868263473,0.9070929070929071,0.9105,0.908908908908909,0.9143286573146293,0.9075,0.005906216940160306,18,0.9854927463731866,0.9881220305076269,0.989375,0.9911272181954511,0.9741379310344828,0.9856509852221494,0.006042167404299171
17,13.689147233963013,1.5099332447499612,0.04300394058227539,0.00042464220636530904,"(100, 100, 100, 100)",116,"{'NN__hidden_layer_sizes': (100, 100, 100, 100), 'rp__n_components': 116}",0.9216566866267465,0.9170829170829171,0.9215,0.8813813813813813,0.9138276553106213,0.9111,0.01513536211335007,16,0.9878689344672336,0.9922480620155039,0.99075,0.9713821544613847,0.9896301849075462,0.9863758671703338,0.007632128995208553
18,13.492309665679931,2.2867766251163872,0.047471237182617185,0.0019651966539342837,"(100, 100, 100, 100)",156,"{'NN__hidden_layer_sizes': (100, 100, 100, 100), 'rp__n_components': 156}",0.9166666666666666,0.9150849150849151,0.9245,0.9129129129129129,0.9298597194388778,0.9198,0.006364931530985802,10,0.9934967483741871,0.9887471867966992,0.98675,0.990627343164209,0.9917541229385307,0.9902750802547253,0.0023431368338706128
19,16.85672254562378,3.8546519405778334,0.049590539932250974,0.0020835143441405037,"(100, 100, 100, 100)",196,"{'NN__hidden_layer_sizes': (100, 100, 100, 100), 'rp__n_components': 196}",0.9216566866267465,0.9225774225774226,0.9275,0.9164164164164165,0.9238476953907816,0.9224,0.003590382419185435,5,0.9927463731865933,0.9913728432108027,0.9895,0.9913771557110722,0.9922538730634682,0.9914500490343874,0.0011082016774589822
20,15.924486827850341,2.996087262112834,0.03754162788391113,0.00204644748775369,"(100, 100, 100, 100, 100)",36,"{'NN__hidden_layer_sizes': (100, 100, 100, 100, 100), 'rp__n_components': 36}",0.8478043912175649,0.8606393606393606,0.8505,0.8573573573573574,0.8667334669338678,0.8566,0.006842733437782238,25,0.9455977988994497,0.9763690922730682,0.939,0.9692576855786054,0.9561469265367316,0.957274300657571,0.013998387844634013
21,17.232412338256836,1.7460165881472007,0.04435157775878906,0.001440460899096202,"(100, 100, 100, 100, 100)",76,"{'NN__hidden_layer_sizes': (100, 100, 100, 100, 100), 'rp__n_components': 76}",0.9001996007984032,0.9115884115884116,0.9105,0.8948948948948949,0.9093186372745491,0.9053,0.006587334169064099,20,0.9884942471235618,0.9911227806951738,0.987375,0.9865033741564608,0.9885057471264368,0.9884002298203267,0.0015544397071198428
22,18.52337779998779,6.438317326511583,0.047905778884887694,0.001301657062602151,"(100, 100, 100, 100, 100)",116,"{'NN__hidden_layer_sizes': (100, 100, 100, 100, 100), 'rp__n_components': 116}",0.9121756487025948,0.9145854145854145,0.9225,0.9109109109109109,0.9218436873747495,0.9164,0.0048592444025214,13,0.9792396198099049,0.9914978744686171,0.99375,0.9922519370157461,0.9848825587206397,0.9883243980029816,0.005464670622602126
23,17.34789581298828,2.4930822521709386,0.05299382209777832,0.003554786504786493,"(100, 100, 100, 100, 100)",156,"{'NN__hidden_layer_sizes': (100, 100, 100, 100, 100), 'rp__n_components': 156}",0.9171656686626747,0.913086913086913,0.918,0.9104104104104104,0.9203406813627254,0.9158,0.00356853365875007,14,0.9921210605302652,0.9936234058514629,0.987375,0.9928767808047988,0.9928785607196402,0.9917749615812333,0.0022506945274161755
24,17.471586227416992,2.5979075535825857,0.04762735366821289,0.008260142633344392,"(100, 100, 100, 100, 100)",196,"{'NN__hidden_layer_sizes': (100, 100, 100, 100, 100), 'rp__n_components': 196}",0.9196606786427146,0.9235764235764236,0.9195,0.9084084084084084,0.9288577154308617,0.92,0.006718657614501888,8,0.9904952476238119,0.9929982495623906,0.991875,0.9931267183204199,0.9920039980009995,0.9920998427015244,0.0009482693957731686
